object_id,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err
-861298949084413173,0.35676929354667664,2.461835461157938E-22,0.5645241737365723,1.0302110218780944E-14,1.0,4.900198085841523E-14
-861298857087458476,0.22996346652507782,0.19412514567375183,0.030143026262521744,0.07742150872945786,0.30067071318626404,0.4633057713508606
-861298792085508338,0.4003356397151947,NaN,0.49457794427871704,NaN,1.0,NaN
-861298740084301655,0.31574562191963196,1.0605441079410625E-25,0.9702804684638977,NaN,1.0,1.783006556255965E-14
-861298700086446397,2.197626829147339,14.379199981689453,0.08326108008623123,0.13255538046360016,4.81619119644165,14.324893951416016
-861298520085755382,0.8796120882034302,5.708427429199219,0.8001196980476379,2.0284862518310547,0.66571444272995,4.876743316650391
-861298477086771981,0.47717830538749695,0.3985453248023987,0.25915905833244324,0.005494324024766684,5.497519016265869,1.6976704597473145
-861298477084719529,0.3210664689540863,1.5322903895208082E-21,0.924144446849823,6.121439770687522E-15,1.0,NaN
-861298420087470647,0.5780664682388306,0.12786710262298584,0.9998308420181274,0.11597927659749985,0.30015072226524353,0.08134793490171432
-861298260084725743,0.2669795751571655,8.109953291823626E-28,0.8007706999778748,4.292323048947814E-16,1.0,NaN
-861298230086490708,0.6666693687438965,1.0276628732681274,0.34318575263023376,0.8723554015159607,0.42613211274147034,2.6976308822631836
-861298202084850637,1.1305204629898071,NaN,0.5052477717399597,6.996506206390934E-18,1.0,NaN
-861298187085780268,3.1123244762420654,11.900819778442383,0.03724415972828865,0.1436280608177185,0.32929378747940063,3.793593168258667
-861298176085935585,0.0029434652533382177,0.0,0.8580440282821655,NaN,1.1143380403518677,NaN
-861298142084961813,0.5018287301063538,2.0027301625015995E-30,0.663948118686676,NaN,1.0,3.069079954949373E-17
-861298118087232614,2.5240790843963623,35.01370620727539,0.205267071723938,1.0365114212036133,0.43945518136024475,5.856083869934082
-861298048086497863,3.4460608959198,24.53571319580078,0.27915158867836,0.5136480331420898,1.0181323289871216,5.261272430419922
-861297993086999567,15.045825004577637,15.208487510681152,0.8178234696388245,0.11998149752616882,1.1453262567520142,0.4415147006511688
-861297853084760649,0.3315650522708893,3.707416538243155E-22,0.9447400569915771,NaN,1.0,1.854725617533859E-8
-861297620084645675,0.22758980095386505,4.293778742360106E-22,0.8627768158912659,2.5782318988087916E-12,1.0,NaN
-861297490085033647,0.1738397181034088,1.7614811144316724E-18,0.7752188444137573,2.7690161275018E-10,1.0,NaN
-861297209087371786,4.244295120239258,5.6513991355896,0.9980568289756775,0.29277393221855164,5.49838924407959,1.1562241315841675
-861297136087076097,8.38912296295166,4.699929714202881,0.7893739342689514,0.059829819947481155,0.37631192803382874,1.0055713653564453
-861297105084672527,0.2351607382297516,1.6838902451635228E-22,0.4790463447570801,NaN,1.0,NaN
-861296730086937304,0.5856637358665466,0.2705272436141968,0.5299850106239319,0.1089915782213211,1.2909860610961914,0.7716072797775269
-861296634085713267,0.5027437210083008,NaN,0.4433886408805847,NaN,1.0,3.6685271487257864E-10
-861296586085869690,5.334734916687012,11.334297180175781,0.9011973142623901,0.3259994387626648,2.1709721088409424,2.2176265716552734
-861296567087268920,9.592121124267578,340.46246337890625,0.2194557934999466,4.69916296005249,0.709221601486206,14.840851783752441
-861296377086043636,0.0022360419388860464,0.0686698630452156,0.8564346432685852,7.319999694824219,4.522729396820068,49.00550079345703
-861296199085643919,0.7067891955375671,NaN,0.6596077680587769,6.742126661334952E-18,1.0,NaN
-861296103085979489,2.3080358505249023,0.3193976581096649,0.9960577487945557,0.11205510050058365,0.3270556926727295,0.09945844113826752
-861296037083741892,0.36887675523757935,NaN,0.5832505226135254,NaN,1.0,NaN
-861296021084957064,0.4352221190929413,5.457287405172721E-29,0.7914518713951111,NaN,1.0,NaN
-861295997084584206,0.2794540524482727,NaN,0.8517709374427795,3.4471670208255107E-15,1.0,2.1018893887219704E-14
-861295976084405659,0.2776055634021759,7.190230492817956E-23,0.6351617574691772,1.4849006746420201E-10,1.0,NaN
-861295957084985156,0.6002563238143921,NaN,0.7682321071624756,NaN,1.0,NaN
-861295766086938062,0.3979211747646332,0.8621319532394409,0.03007698617875576,0.07426957786083221,0.30153822898864746,1.4984852075576782
-861295671083657620,0.35254567861557007,NaN,0.7551392316818237,3.918544498214202E-14,1.0,NaN
-861295553086568592,15.37545394897461,15.643407821655273,0.9996835589408875,0.1556313931941986,1.9521654844284058,0.8214357495307922
-861295430087614469,0.2625425457954407,6.749308943573943E-29,0.7709588408470154,1.940737108872324E-16,1.0,NaN
-861295307085346303,0.31868603825569153,NaN,0.9198808670043945,2.4460828795456192E-18,1.0,NaN
-861295264084825409,1.1440083980560303,NaN,0.6753565669059753,NaN,1.0,8.45920422417641E-16
-861295068087109294,3.4403626918792725,16.2985782623291,0.34868836402893066,0.2601759135723114,1.6354568004608154,3.5512242317199707
-861295024087211064,10.33777141571045,10.578361511230469,0.6805645227432251,0.3027387857437134,1.0154272317886353,0.46835947036743164
-861295005085945284,4.246781349182129,51.90521240234375,0.24561919271945953,0.7258707880973816,0.5737926959991455,5.507638454437256
-861294893087560601,0.3697662353515625,1.100220593710047E-21,0.5762097239494324,NaN,1.0,5.010171531122376E-12
-861294702084921165,0.3361812233924866,NaN,0.8769242763519287,1.4779404542534753E-18,1.0,3.538127344623586E-18
-861294696084057581,0.3067084550857544,9.524350635598061E-21,0.549354612827301,NaN,1.0,8.212164743781614E-7
-861294612084083911,0.19055844843387604,NaN,0.7889390587806702,NaN,1.0,NaN
-861294462084309571,0.5172900557518005,2.1932606070627296E-25,0.6629040837287903,6.50111063266507E-18,1.0,NaN
-861294457086939178,0.16778495907783508,0.024309281259775162,0.9693825244903564,0.2024468034505844,0.36990365386009216,0.36463022232055664
-861294356087112378,2.7593748569488525,5.035919666290283,0.32087334990501404,0.10957574844360352,1.4594427347183228,1.4204082489013672
-861294240084523650,0.25676238536834717,2.443364920313888E-27,0.8963310122489929,NaN,1.0072158575057983,NaN
-861294205085016351,1.2423871755599976,NaN,0.11793243885040283,5.729484161415277E-12,1.0,7.257970613405718E-11
-861294053087110577,0.006048180162906647,1.0132770538330078,0.8700452446937561,45.814537048339844,0.32281848788261414,18.32123565673828
-861293920085852400,0.20982477068901062,0.13202159106731415,0.9999785423278809,0.033322177827358246,0.30018526315689087,0.2444634586572647
-861293738086988351,6.51259708404541,16.573043823242188,0.7261981964111328,0.20002415776252747,1.218037724494934,1.2255510091781616
-861293680087571666,0.39739522337913513,7.332801559182003E-28,0.737299919128418,NaN,1.0,NaN
-861293151084648694,0.3709436058998108,7.612743510130116E-22,0.747418224811554,7.644721522481746E-10,1.0,NaN
-861293035084495504,0.4317309856414795,2.800917512936726E-18,0.6086890697479248,2.393595321947828E-9,1.0,NaN
-861292949086940603,0.49351757764816284,0.22219513356685638,0.9973687529563904,0.034086208790540695,1.2947297096252441,0.7487218379974365
-861292849084671397,0.28906816244125366,NaN,0.7531677484512329,4.422423206830236E-17,0.99904865026474,NaN
-861292637085675576,0.39564624428749084,NaN,0.5224124193191528,NaN,1.0,NaN
-861292608087113815,0.9593536257743835,0.07799263298511505,0.9071424007415771,0.059955522418022156,0.36219683289527893,0.08030853420495987
-861292572087261925,0.3414352834224701,1.0378867387771606,0.1738767772912979,0.7358754873275757,0.3058711290359497,2.0147716999053955
-861292493084960880,0.32486215233802795,2.0588862574041314E-23,0.5091196298599243,NaN,1.0,NaN
-861292434084975029,0.5985963940620422,2.240566471248105E-28,0.8526707887649536,NaN,1.0,NaN
-861292234087110488,6.893404006958008,18.221454620361328,0.3281829357147217,0.11672715097665787,0.9044992923736572,1.1020348072052002
-861292222083967389,1.210920810699463,NaN,0.5708288550376892,1.27243200123756E-17,1.0,8.933275329864841E-17
-861292172084529850,0.21105773746967316,NaN,0.8548319339752197,NaN,1.0,NaN
-861292122087232206,0.5403937101364136,0.3997654616832733,0.5782600045204163,0.33287230134010315,0.3028133511543274,0.4803280234336853
-861292061086941575,0.0037256674841046333,0.0,0.8225570917129517,NaN,0.7301672697067261,NaN
-861292049084558800,0.27105027437210083,NaN,0.7094581127166748,3.4371949730882534E-12,1.0,NaN
-861291791084111491,0.6645084023475647,9.429319905798988E-29,0.5255554914474487,2.4134913430255705E-18,1.0,NaN
-861291757086585673,16.373456954956055,1.48322594165802,0.9999768733978271,0.007218440528959036,3.493671417236328,0.22972099483013153
-861291718084987627,0.7529014348983765,NaN,0.6901146769523621,NaN,1.0,NaN
-861291694086014518,0.8580061197280884,0.25595417618751526,0.9994459748268127,0.32767757773399353,0.30010274052619934,0.08416194468736649
-861291599083726653,0.20702798664569855,5.077580335497137E-22,0.9797597527503967,NaN,1.0,NaN
-861291445084712363,0.41899484395980835,2.2890719548253805E-25,0.9596803784370422,1.5394785435166486E-16,1.0,NaN
-861291416085854279,3.4716808795928955,40.928165435791016,0.4277280569076538,0.5413281321525574,2.634215831756592,12.894942283630371
-861291373085259799,0.48676952719688416,NaN,0.7863078713417053,7.110099611190391E-18,1.0,NaN
-861291341085687868,0.30099114775657654,4.8638633608424304E-20,0.9615122675895691,4.2281095616845954E-13,1.0,3.931833678083585E-11
-861291259085393431,14.82673168182373,68.9784164428711,0.08752439171075821,0.16239604353904724,0.9745646119117737,2.7217023372650146
-861291133084917265,0.22966058552265167,NaN,0.8706288933753967,3.2076318490226186E-8,1.0,NaN
-861291044084938512,0.30193060636520386,NaN,0.9227383732795715,2.8850561939464114E-9,1.0,1.7995867906961394E-8
-861290896083909057,0.43370795249938965,NaN,0.43687522411346436,NaN,1.0,NaN
-861290671086593783,3.239959716796875,14.742289543151855,0.0728469267487526,2.5616182028898038E-5,0.34254464507102966,5.338965892791748
-861290536087563158,0.014563927426934242,2.245575189590454,0.4280529022216797,23.352821350097656,0.8504689931869507,42.184207916259766
-861290440087117665,13.709085464477539,8.271029472351074,0.5928786396980286,0.04337219148874283,1.8560614585876465,0.4216131865978241
-861290415087557829,0.19619077444076538,NaN,0.8662217855453491,NaN,1.0,5.433689942435649E-9
-861290414087317725,0.009536285884678364,4.199376106262207,0.9606131315231323,41.080352783203125,0.9156242609024048,278.25439453125
-861290341085864081,14.667867660522461,40.409080505371094,0.950067400932312,0.29550039768218994,3.3950343132019043,2.915574550628662
-861290322085760946,14.271090507507324,98.7623291015625,0.24949847161769867,4.457700729370117,0.5210744142532349,4.108953475952148
-861290304084048718,0.5758025646209717,1.5428481844373086E-30,0.5806841254234314,NaN,1.0,NaN
-861290299086198715,2.3488001823425293,10.758600234985352,0.47947773337364197,0.7761082649230957,0.7629413604736328,2.5445594787597656
-861290105084660164,0.3291618227958679,NaN,0.5589513778686523,NaN,1.0,1.0139756872681871E-13
-861290016087112342,0.002718832343816757,0.10519720613956451,0.97124844789505,10.462674140930176,0.5212896466255188,37.26710510253906
-861289930087305194,17.889541625976562,27.398571014404297,0.9998987913131714,0.07118421792984009,3.2989823818206787,1.7205697298049927
-861289884087109129,1.7249051332473755,1.80864417552948,0.2653103768825531,0.1450338363647461,0.42705029249191284,0.3977384865283966
-861289849084645933,0.22788822650909424,NaN,0.7885528206825256,2.5795967584230084E-9,1.0,NaN
-861289820083769611,0.9924149513244629,4.725857008669607E-28,0.7571560740470886,NaN,1.0,NaN
-861289729086039913,17.44563102722168,261.68817138671875,0.9267210364341736,1.5746580362319946,1.058582067489624,6.041214942932129
-861289634086003418,0.008662240579724312,14.90147876739502,0.4186040163040161,276.8280334472656,1.465362548828125,1192.078857421875
-861289551083614083,0.27004799246788025,7.554757437322068E-23,0.7421494126319885,NaN,1.0,NaN
-861289539087547250,0.0910029336810112,0.30500054359436035,0.6707650423049927,1.2803651094436646,1.2423183917999268,2.90582013130188
-861289493083751969,0.320626825094223,1.7661149414491033E-20,0.8059759736061096,NaN,1.0,NaN
-861289475084995712,1.065162181854248,NaN,0.19568300247192383,NaN,1.0,NaN
-861289473084435629,0.8971659541130066,NaN,0.6258490681648254,1.2935437395972683E-14,1.0,NaN
-861289334083636333,0.4014875292778015,2.981468011934099E-30,0.9207447171211243,NaN,1.0,NaN
-861289241087753195,0.22553153336048126,1.5376219280368498E-21,0.7626425623893738,NaN,1.0,NaN
-861288992087587603,2.16357421875,14.426578521728516,0.35501736402511597,1.0466554164886475,0.41940802335739136,2.463958740234375
-861288955084765663,0.5471192002296448,NaN,0.765733003616333,NaN,1.0,8.791834990064251E-13
-861288955084085951,0.27312517166137695,2.253284590377109E-28,0.9458259344100952,NaN,1.0,NaN
-861288910083801506,0.3650721311569214,1.0120817709723312E-27,0.6149519681930542,3.978706453248949E-15,1.0,1.4769630492044404E-14
-861288831087107567,1.7189222574234009,2.0017054080963135,0.2707558870315552,0.33234432339668274,0.3006371557712555,0.11940360814332962
-861288644087755730,0.2634754478931427,NaN,0.7745146155357361,2.3627142464732742E-9,1.0,1.5622420690419858E-8
-861288541084299425,0.36022454500198364,3.2409444678686076E-23,0.615902841091156,NaN,1.0,2.1166948131323E-13
-861288448085317893,1.7304184436798096,1.9540901698103369E-28,0.30950623750686646,NaN,1.0,NaN
-861288031086033323,15.761918067932129,253.6394805908203,0.9879065155982971,2.3055872917175293,0.3005153238773346,0.25818759202957153
-861287855084582275,0.24130697548389435,NaN,0.850702166557312,NaN,1.0,NaN
-861287826083695756,0.2615642845630646,3.055421409734404E-21,0.7378300428390503,NaN,1.0,NaN
-861287676085102512,3.547473192214966,1.1832453820318853E-25,0.5845741033554077,NaN,1.0,7.646307022333813E-15
-861287676084171984,3.4494290351867676,1.6917511329619476E-18,0.9330716133117676,2.0971080571413094E-14,1.0,NaN
-861287646085303644,0.916898250579834,NaN,0.32786691188812256,NaN,1.0,3.928241331394369E-14
-861287585087281095,13.041234016418457,250.18264770507812,0.3210380971431732,1.658500075340271,0.5350955724716187,5.201535224914551
-861287286087124327,9.040670394897461,9.110995292663574,0.5213382840156555,0.0825369656085968,1.2521586418151855,0.5348526239395142
-861287198087110100,12.086018562316895,6.653159141540527,0.5295385718345642,0.022139141336083412,1.598950982093811,0.3438381254673004
-861287161084774881,0.33252936601638794,1.8538942825230287E-23,0.5628217458724976,3.968260588833525E-14,1.0,4.0085176931242694E-13
-861287155085660288,0.14975255727767944,1.1037235844056007E-27,0.7953258156776428,4.530668462621179E-8,1.0,NaN
-861287041085883450,6.2879791259765625,176.92123413085938,0.8730073571205139,28.435937881469727,0.31906452775001526,5.629332542419434
-861287001084057301,0.39824825525283813,NaN,0.9028380513191223,1.3182120847646388E-18,1.0,4.5233916848125414E-18
-861286973084461767,0.3138194680213928,NaN,0.9478279948234558,NaN,1.0,7.157763270981832E-9
-861286968084406353,0.28381043672561646,1.7680171337405485E-20,0.7877306938171387,NaN,1.0,9.051092514367198E-11
-861286961086448346,0.05662267655134201,0.018676258623600006,0.9874821305274963,0.42512160539627075,0.7258158326148987,2.0004360675811768
-861286861084838612,0.701056718826294,NaN,0.8403778076171875,2.3433716560897567E-18,1.0,6.334525969873934E-17
-861286814083565190,0.3157513737678528,3.7160311517636582E-22,0.884238064289093,NaN,1.0,NaN
-861286807085462703,0.2730172276496887,NaN,0.6620020270347595,NaN,1.0,NaN
-861286770084415614,0.7547403573989868,NaN,0.5156962871551514,NaN,1.0,NaN
-861286755084700079,0.3928850591182709,NaN,0.6491872072219849,NaN,1.0,5.621413034396377E-16
-861286752085504898,0.3271465599536896,1.9329702854156494,0.03786595165729523,0.9099158644676208,0.33453208208084106,6.481761932373047
-861286724084633870,0.1867412030696869,4.006948759449565E-24,0.8280648589134216,NaN,1.0,6.585947898152256E-10
-861286717085071445,0.331501841545105,2.6060907616939244E-29,0.8784406781196594,9.331976219679278E-18,1.0,3.734147394948543E-17
-861286635085283706,0.79555743932724,NaN,0.2730657458305359,2.290014453395085E-16,1.0,NaN
-861286634085294426,0.7757356762886047,3.505217427578235E-21,0.5581622123718262,NaN,1.0,NaN
-861286470084784318,1.4273560047149658,NaN,0.4615049362182617,5.427943793219481E-13,1.0,1.3480364827872515E-12
-861286421084906568,0.4767836928367615,NaN,0.6797419786453247,NaN,1.0,NaN
-861286349087427466,0.7533400654792786,2.646855354309082,0.36411288380622864,0.8772876262664795,0.335063636302948,2.300058126449585
