object_id,phz_median,sersic_sersic_vis_radius,concentration,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_index
-513887474277055667,0.36000001430511475,0.5387535691261292,2.6305992603302,0.5473576784133911,2.0850822925567627
-513981374277053792,2.7799999713897705,0.4202868640422821,2.250871419906616,0.2604837119579315,0.5102857351303101
-517633300277051853,1.3799999952316284,0.08102214336395264,2.3383073806762695,0.03005789965391159,1.3148045539855957
-515173603277044411,2.049999952316284,0.3123355805873871,2.5730020999908447,0.5946577191352844,1.283708930015564
-518644989277040382,0.7900000214576721,0.1467878222465515,2.5670166015625,0.8148328065872192,1.2814618349075317
-514987850277040259,2.1600000858306885,0.07601192593574524,1.8309273719787598,0.5585518479347229,0.30084386467933655
-518318552277056598,0.23999999463558197,0.6636427044868469,3.235792636871338,0.5836129784584045,2.9357144832611084
-517476613277034983,3.569999933242798,0.04012492299079895,1.5806074142456055,0.046942345798015594,0.31624141335487366
-515854969277026961,1.8899999856948853,0.3008056879043579,2.182039976119995,0.21264459192752838,3.293898105621338
-513764890277022901,0.41999998688697815,0.12505865097045898,1.9894052743911743,0.6706753373146057,0.3000597357749939
-517343355277023756,4.710000038146973,0.1863757073879242,2.28940486907959,0.33415961265563965,0.30440554022789
-515447269277018084,3.0899999141693115,0.12775792181491852,2.487292528152466,0.34467965364456177,0.7095020413398743
-518331549277016322,0.7200000286102295,0.36712661385536194,1.8012028932571411,0.4602336287498474,0.3361148238182068
-515227914277013695,2.569999933242798,0.0848018005490303,2.095262050628662,0.030135877430438995,2.7455973625183105
-516358012277013871,1.2899999618530273,0.6436976194381714,2.8204095363616943,0.20992742478847504,1.2057743072509766
-516121381277013548,1.899999976158142,0.5537297129631042,2.272447347640991,0.6601691842079163,3.343088150024414
-518763816277010596,0.4000000059604645,0.4510665833950043,3.1634624004364014,0.26806023716926575,3.0194129943847656
-514798726277009653,1.9900000095367432,0.151344895362854,2.4383628368377686,0.25895676016807556,0.47367119789123535
-517334935277003209,2.0299999713897705,1.2273342609405518,2.210645914077759,0.11747729033231735,0.34108397364616394
-516882863277000476,2.4100000858306885,0.17170026898384094,2.239590883255005,0.3413795530796051,0.8412014842033386
-517469559276995337,1.7400000095367432,0.1321091204881668,2.17966890335083,0.33529603481292725,0.3896004259586334
-516490620276993799,0.49000000953674316,10.15093994140625,2.592182159423828,0.3349665701389313,2.7946548461914062
-518889460276989331,0.9100000262260437,0.47497159242630005,2.1853604316711426,0.1954953968524933,0.30001601576805115
